张庆嘉,平一定制.COO,
李鹏,贝多多(贷友帮).CEO,广东.深圳
李宁,平一定制.CEO,
范小华,东莞佐佑电子科技.业务总监,广东.东莞
刘丽,东莞佐佑电子科技.董事长助理,广东.东莞
SC.choug,东莞佐佑电子科技.制造管理,广东.东莞
KB.zhueng,东莞佐佑电子科技.结构工程师，管理工程师,广东.东莞
刘申,乡识.技术总监,上海.浦东新区
戴峰,不服APP.董事长,浙江.杭州
王小坤,菜鸟加油站.CEO,上海.宝山区
陈雨,乡识.运营经理,上海.浦东新区
肖红辉,乡识.PM,上海.浦东新区
包平,乡识.CEO兼创始人,上海.浦东新区
陈红洲,,
周柳,跑的快.创始人,北京.朝阳区
柴丹峰,涌正投资.创始人,上海.黄浦区
林宇航,美易在线-壹等仓.创始人,广东.深圳
刘佳,童玩儿.联合创始人,北京.朝阳区
张程,童玩儿.联合创始人,北京.朝阳区
李麟,童玩儿.创始人,北京.朝阳区
焦海涛,童玩儿.联合创始人,北京.朝阳区
张知斌,淘股吧.CEO,福建.福州
葛志刚,耐固车品.cto,
徐晓峰,俺有田.创始人&CEO,上海.闵行区
林明军,海淘车网.CEO,北京.海淀区
李杰出,大向科技.CEO,北京.朝阳区
窦超,天天分期.CEO,陕西.西安
郭子芳,闪白条.联合创始人&COO,北京.东城区
侯孝泉,Coolwin酷盈.CEO,广东.深圳
李晓宇,致导科技Aheadx.CEO,北京.海淀区
梁建宏,致导科技Aheadx.董事长,北京.海淀区
邢明,天涯社区.董事长,海南.海口
曾郭偲,肉肉.联合创始人,广东.深圳
陈光奇,肉肉.联合创始人,广东.深圳
张旭升,肉肉.CEO,广东.深圳
吕鹏,优牙.COO,广东.广州
陈家斌,优牙.创始人,广东.广州
李蓓,小白用车.创始人,广东.深圳
何磊,夜购网络.公司创始人,湖北.武汉
郭鹂,鱼R家.CEO,上海.静安区
王玉龙,君道资本.CEO,广东.深圳
吴凡,基游.创始人,江苏.无锡
邓思琴,鱼R家.COO,上海.静安区
王功权,青普旅游.联合创始人及首席战略官,北京.朝阳区
杨雪山,青普旅游.CEO,北京.朝阳区
杨振兴,叮咚车管家.CEO,
龚玉炎,52TALKING.业务主管,
周志辉,51送.CEO,上海.杨浦区
张林松,装潢之家网.创始人,安徽.合肥
肖岳山,花甲之友/金色人生.总经理,广东.深圳
郑时红,花甲之友/金色人生.运营总监,广东.深圳
张新亮,花甲之友/金色人生.创始人,广东.深圳
崔翔,爸爸的选择.CMO,广东.深圳
李明浩,球迷邦-屹骋网络.创始人&CEO,上海.黄浦区
周春兰,大旗网.CEO(已离职),北京.朝阳区
邱斌,叁友科技.项目经理,北京.海淀区
贾鹏,滴士分期.创始人&CEO,北京.朝阳区
王志强,叁友科技.研发总监,北京.海淀区
黄鹏,叁友科技.总经理,北京.海淀区
陈文泱,叁友科技.创始人,北京.海淀区
陈胜军,集盛星泰.创始人,北京.海淀区
龙开胜,亿亿股.CTO,
戴勇,易加油.产品负责人,广东.深圳
毕硕威,易加油.CTO,广东.深圳
苏曦,易加油.CEO,广东.深圳
呼正伟,来一桶.联合创始人,
王奔,来一桶.CEO,
胡小波,镭神智能.创始人,广东.深圳
王创杰,易联校园.ceo,广东.广州
邓代国,搜芽(微视觉科技).CEO,广东.深圳
郝言军,关关定制.CEO,北京.海淀区
许在锋,轻松宅.总经理,四川.成都
张浩,轻松宅.项目经理,四川.成都
吴松,轻松宅.市场总监,
余泉,轻松宅.技术总监,四川.成都
沙梓社,华寓中国/石块儿.联合创始人,
丁腾飞,办公逸.网站运营经理,北京.海淀区
姚毅旻,华寓中国/石块儿.创始人,
徐海桐,有惠全.CMO,
刘平,熊小弟.技术合伙人,
于庆洲,熊小弟.董事,
孙认民,熊小弟.CEO,
尹奈斯,百度文学.HR,
李莎莎,真星座.创始人,北京.东城区
李洋,奢侈4啦.创始人,北京.海淀区
伭奥,燎原创业社交.COO,江苏.扬州
李一婷,小圈.产品经理,
刘迎,TooMore九梦科技.CEO,北京.朝阳区
王祥宇,Saihu.创始人,福建.厦门
董昌荣,普石科技.联合创始人,广东.广州
李全意,普石科技.CEO,广东.广州
林鹏伟,爱点科技-酷虎游戏.CEO,广东.广州
沈晔,翌飞锐特eFreight.联合创始人,北京.朝阳区
茹云峰,超级课程表.CTO,广东.广州
刘坤,丁丁贷.网络营销总监,北京.朝阳区
寇增君,丁丁贷.人事行政总监,山东.济南
杨洪霞,丁丁贷.风险控制总监,北京.丰台区
任威,丁丁贷.副总经理,山东.济南
杨家学,闪擎科技.创始人,
吴兴,牛牛宝.联合创始人,四川.成都
李晓武,牛牛宝.联合创始人,四川.成都
王长青,牛牛宝.创始人,四川.成都
章月婷,鼎轩资本.培训督导经理,
陈耶露,任意门Soul.CTO,上海.徐汇区
黄鑫,侃图.CTO,广东.深圳
吴鲁加,侃图.创始人,广东.深圳
徐鹏,麦豆随访.创始人兼CEO,北京.海淀区
张璐,任意门Soul.CEO,上海.徐汇区
田影影,小熊快跑.COO,北京.海淀区
李祖谬,宅耕科技iGrow.联合创始人,
韩昕锜,无界空间.COO,北京.朝阳区
万柳朔,无界空间.CEO,北京.朝阳区
焦泽龙,拇指金融.COO,广东.深圳
樊少霞,泰博数据TalentBot.CMO,
王珣昱,泰博数据TalentBot.CTO,
夏文普,具人同行网.CEO,广东.深圳
郭炎彬,泰博数据TalentBot.创始人,
刘建军,一点金.技术总监,广东.深圳
付林,友才网.技术总监,
程庆华,一篮子金融.CEO,广东.广州
宋克,广州谊游-手游吧.CEO,广东.广州
苏健,一篮子金融.CTO,广东.广州
陈霞飞,一篮子金融.首席投资顾问,广东.广州
陈锦辉,广州尚游网络.CEO,广东.广州
朱周易,轻文轻小说.CEO,湖北.武汉
王浩平,小站教育.CEO,上海.长宁区
童砚如,房主儿网.联合创始人,北京.朝阳区
宋逸灵,服饰高手帮.创始人,北京.海淀区
林雷,小蜜蜂.CEO,北京.朝阳区
童虎,真机.CEO,浙江.杭州
海峡,V助理.CEO,浙江.杭州
洪涛,一号私秘.CEO,上海.闵行区
庄威,星客多快剪.CEO,北京.朝阳区
刘晓屿,重庆火缘步甲.CEO,重庆.江北区
刘培军,快行线.创始人,北京.朝阳区
蒋思果,找啦.创始人&CEO,北京.海淀区
姜晓宇,菜篮网.CEO,河南.郑州
王珂,微蜂科技.创始人,河南.郑州
谭斌,在工地.创始人兼CEO,广东.深圳
宋利娟,买多网.营销部经理,河南.郑州
张阳,,
张渊珊,事儿大.CEO,
王海涛,身边特价. CEO,北京.海淀区
张华,安居易.创始人,北京.海淀区
王欣莹,OPENTOWN.CEO,
张阳,米刻科技.ceo,上海.浦东新区
施尧,名人朋友圈.联合创始人&COO,湖北.武汉
汪盈,那里旅行.COO,上海.普陀区
石宁,那里旅行.CEO,上海.普陀区
吴蔚,美丽阅读.创始人,广东.广州
王晋,快点装修.总经理,广东.深圳
马晓宇,环信即时通讯云.CTO,北京.海淀区
程勇生,易约精英.创始人&CEO,广东.广州
张宏淳,雅特居家.CEO,辽宁.沈阳
马赟,健康部落.创始人,广东.深圳
黄涛,MarryU(U嫁).CEO,浙江.杭州
刘睿祺,Lianky联客.创始人,
汪玲,不二加科技.CEO,四川.成都
王雪冰,不二加科技.CFO,四川.成都
曾达,不二加科技.联合创始人,四川.成都
孙健,云顶科技.CEO,江苏.苏州
纪明敏,奇巴.CEO,北京.朝阳区
王敬原,余味.创始人,
张建敏,小布头童书馆.CEO,上海.杨浦区
王乔,最礼物.创始人,北京.海淀区
贾迪男,影网.创始人,北京.海淀区
陈胜,约驾学车.CTO,江苏.苏州
贺照峰,NEXT创业空间.CEO,
Suzie,土猫旅行.创始人,
桑兮兮,青葱新媒体.CEO,广东.深圳
朱茱,校园巴士.CEO,北京.海淀区
彭晶辉,MC创投梦工场.创始人,上海.浦东新区
肖宇Kevin,OFashion迷橙.CEO,北京.朝阳区
孟帅,87870虚拟现实.COO,
王火云,职白网.联合创始人,湖北.武汉
唐振山,职白网.联合创始人,湖北.武汉
张梦麟,职白网.创始人,湖北.武汉
杨天桓,企易云易创空间.创始人,江苏.南京
刘之源,Pix72.创始人,北京.海淀区
香婕,,
林硕,在驿.创始人&CEO,北京.石景山区
丁豪,小金人上门养车.网站运营,重庆.渝北区
印文雷,聊毛线.CEO&PM,北京.海淀区
于春旭,字体管家.产品负责人,北京.朝阳区
马旭东,逍遥游特价旅游.CTO,上海.浦东新区
阿继虎,逍遥游特价旅游.CHO,上海.浦东新区
李源,逍遥游特价旅游.CEO,上海.浦东新区
魏波,易运宝.创始人,四川.绵阳
周涵,元谷时代.CEO,北京.海淀区
郝丰澧,宋奶奶便利店.CEO,北京.海淀区
姚冰杰,無二定制.运营,河南.郑州
刘怡君,动弹一下.联合创始人,江苏.苏州
李芳,动弹一下.联合创始人,江苏.苏州
宋烨炜,动弹一下.创始人,江苏.苏州
奉佑生,映客APP.创始人,北京.海淀区
张进,晶浩科技.CEO,浙江.杭州
陈健,汇鑫元.创始人,福建.厦门
杨骅力,健康猫.创始人,广东.广州
李一关,智选SDK.CEO,北京.海淀区
宋进,易直供.CEO,江苏.南京
徐威特,机锋网-迈奔灵动.副总裁,北京.海淀区
李楠,芭比辣妈.CEO,北京.海淀区
蒋志祥,分享通信SoShare.董事长,北京.朝阳区
程鹏,河马换车.CEO,北京.朝阳区
雷振剑,乐视体育.CEO,北京.朝阳区
陆启瑞,云跑.董事长,广东.深圳
李若飞,左邻右帮.CEO,北京.朝阳区
edward,,
王连浩,乐商三利盟.负责人,山东.菏泽
唐超俊,找皮革网.CEO,广东.深圳
陈佳律,Hi初见-珀冰科技.CEO,浙江.杭州
张伟,凸凸车.联合创始人,湖北.武汉
赖晓凌,好车驾到.CEO,北京.朝阳区
余堃,上海锐问.CEO,上海.闸北区
小白,HaveFun有饭.联合创始人,北京.东城区
潘锦标,米生.联合创始人,上海.浦东新区
冯志,贴身闺蜜.CBO,广东.广州
张智华,广州一呼百应.社媒部经理,
刘洋,万吉网.总经理,北京.海淀区
蒋婷,米生.联合创始人,上海.浦东新区
张鹏程,米生.创始人&PM,上海.浦东新区
胡雪莲,米生.联合创始人,上海.浦东新区
宫雅卓,聚虹光电.创始人,上海.浦东新区
王铮,一起火电商货.CEO,浙江.杭州
张和清,99卖车网.COO,上海.虹口区
宋涛,99卖车网.CEO,上海.虹口区
郭又嘉,40km网站.CEO,北京.顺义区
丁思强,美克国际.主席,福建.泉州
张继武,米健信息.创始人,上海.浦东新区
宇少,爱私厨.CEO,广东.深圳
叶建,几方游.创始人,四川.成都
郑超,特维轮-汽车超人.CEO,浙江.杭州
孙基昊,尚品印象.创始人,陕西.西安
陈振华,来乘巴.联合创始人,浙江.杭州
贾林,来乘巴.CTO,浙江.杭州
窦赢,燃健身APP.联合创始人,上海.黄浦区
张文威,景区宝.创始人,
付立群,宠托托.CEO,浙江.杭州
徐汀,美丽达人.创始人,
陈佳,贴身闺蜜.创始人&CSO,广东.广州
李力,趣自游.CEO,浙江.杭州
郭鑫,高维创业岛.创始人,北京.西城区
汤祺,微文.创始人,江苏.南京
施彬,闹洗车.CEO,
武亚乾,浩天祥云.总经理,
陈天立,棉庄服务平台.CEO,江苏.南通
裴睿,卡行天下.联合创始人(已离职),北京.海淀区
胡果丰,设计鬼才网.CEO,广东.深圳
白泽,猫盟.联合创始人,北京.海淀区
龙骨,猫盟.CEO,北京.海淀区
刘润森,画啦啦少儿美术课堂.联合创始人,广东.广州
郭毅,音乐笔记-银河润泰.CTO,北京.海淀区
赵极,享食.CFO,
许涵洋,享食.CTO,
倪栋,享食.COO,
吕安家,阿古道.联合创始人,
李士平,科华游艇.总经理,江苏.泰州
李佳,百姓网.联合创始人,广东.深圳
俞罕鸣,大嘴鱼.创始人&CEO,湖北.武汉
贾占伟,BIGLog德擎数据.联合创始人,浙江.杭州
张磊,BIGLog德擎数据.CEO,浙江.杭州
邓锋,美眉分期.CEO,浙江.杭州
张立卫,,
陈可佳,借点儿.运营合伙人,四川.成都
陈日婷,一起上.CEO,广东.深圳
李耀东,得志天合.总经理,北京.海淀区
朱翔宇,U8store悠巴实业.CEO,上海.浦东新区
杨胜忠,借点儿.技术合伙人,四川.成都
旷淇元,借点儿.技术合伙人,四川.成都
周卫红,Picpas任道网络.CEO,陕西.西安
莫子皓,米公益.联合创始人,北京.海淀区
付新勇,Pushsale宇泰思科.联合创始人,安徽.合肥
王飞,Pushsale宇泰思科.联合创始人,北京.西城区
王飞,七公里.CEO,陕西.西安
王嘉琤,Pushsale宇泰思科.联合创始人,北京.朝阳区
周瑞萍,LOVE58结婚网.CFO,
简晓斌,LOVE58结婚网.CEO,
张平,猿人数据-我的实时保.CTO,浙江.杭州
吴炳蔚,一路乐.CEO,湖北.武汉
刘毅,直订网.CEO,北京.朝阳区
缪水军,紫竹云科技.CEO,
孙俊平,伊娃.运营,北京.海淀区
何冉,兔玩网.经理,北京.海淀区
张燕,象牙塔上.运营总监,安徽.合肥
陈旭海,象牙塔上.CEO,安徽.合肥
刘赳,蓝川科技.CEO,浙江.杭州
刘闻波,一号货的(1号货的).创始人,广东.广州
邹智杰,爱预科网.CEO,北京.海淀区
杰瑞米,鲜互联.CIO,
张巧忠,有测网.创始人,
王杨,魔镜在线.联合创始人,
黄珍宝,好好租-房讯万家.创始人,北京.朝阳区
丁力,9贝壳.产品总监,浙江.杭州
冷海晶,9贝壳.运营总监,浙江.杭州
谭飙,9贝壳.创始人,浙江.杭州
代文婷,美美雅.CEO,四川.成都
蒋奉,易屋之家.总经理助理,
王乐之,校吧.创始人,
方渊,快开业.创始人,江苏.苏州
胡国峰,车摊儿.CEO,北京.朝阳区
骆金鹏,,
任北斗,爱交子.创始人,
王晓军,爱宝玩.CEO,上海.浦东新区
左瑾,爱宝玩.创始人,上海.浦东新区
杨磊,领财网.创始人,江苏.苏州
李永胜,近程网络.创始人,上海.杨浦区
黄哲,,
胡卫刚,盖亚科技.CEO,
王允林,分期旅游网.创始人,福建.厦门
沈玮,卖菜先生.CFO,上海.杨浦区
李明杰,卖菜先生.COO,上海.杨浦区
董圣源,校园巴士.PM,北京.海淀区
陈俊希,移动领域.总经理,
张建胜,智窝科技.创始人,北京.朝阳区
童楚格,上镜(美狐家).CEO,江苏.南京
黄彦晨,动力场.联合创始人,
甘陆,超玩会.CEO,四川.成都
谢耀,中国皮草在线.创始人,浙江.宁波
向江旭,寺库网.CTO,北京.海淀区
陶新武,萝卜车(锣卜科技).CEO,浙江.杭州
李杰,美家客.创始人,北京.海淀区
陈勇,稳通金融.董事长,广东.广州
刘思扬,兔狗家装.SEO专员,
刘振宇,享邻-旭恒商业.产品,上海.浦东新区
郑非,享邻-旭恒商业.线下运营,上海.浦东新区
张银,享邻-旭恒商业.创始人,上海.浦东新区
韩金宇,车满满.CEO,北京.朝阳区
谷传广,大麦理财.CEO,江苏.南京
张泽勇,开饭啦.联合创始人,北京.朝阳区
袁航,开饭啦.人事经理,北京.朝阳区
黄洪先,开饭啦.联合创始人及技术总监,北京.朝阳区
李洋,聘谁.CTO,四川.成都
欧阳伯询,聘谁.HRD,四川.成都
胡春雪,聘谁.创始人,四川.成都
秦三宝,,广东.深圳
liuzhangyu liu,洛阳爱.CEO,河南.洛阳
黄光贵,淘兼职.联合创始人兼COO,浙江.杭州
黄晶晶,淘兼职.联合创始人&CTO,浙江.杭州
湛宇,OOK！衣友电商.CEO,上海.虹口区
吕彬彬,纯纯生活.CEO,
黄伟,,重庆.九龙坡区
徐丰,仁澍医疗.COO,
许晓峰,仁澍医疗.CEO,
汪奕菲,极豆车联网.CEO,上海.浦东新区
李明帅,聊到会.CEO,
石岭,极豆车联网.联合创始人,广东.深圳
王闻宇,极豆车联网.CTO,上海.浦东新区
王宇,应应-雨恒矩阵.CTO,北京.朝阳区
吴恒魁,应应-雨恒矩阵.CEO,北京.朝阳区
史承晔,爱链LoveLinks.CEO,上海.松江区
于留春,炎龙网校.老师,
舒泽林,身边APP-美送科技.技术负责人,湖北.武汉
王恒,身边APP-美送科技.产品负责人,湖北.武汉
徐志敏,专投网.创始人&CEO,上海.浦东新区
洪蒋,优七客.物流合伙人,
姜维才,优七客.营销合伙人,
尹旭东,优七客.运营合伙人,湖南.长沙
刘浩,优七客.创始人,湖南.长沙
方王,爱优配-配配汽车用品.CEO,河南.郑州
张筱明,车菲林.联合创始人,
熊逍遥,,北京.崇文区
张晚秋,约摩.文案策划,北京.海淀区
郑明贵,星饭.创始人,
陈清原,车菲林.联合创始人,
黄晨宇,车菲林.联合创始人,
蔡彬,车菲林.联合创始人,
刘阳,成长保.创始人,上海.浦东新区
付浩,找萝卜.创始人,北京.朝阳区
尹明,发发精英.创始人,
孙志慧,热恋同城.创始人,
王许川,,浙江.杭州
彭明明,最酷网.产品经理,
刘子枫,丰收侠.CEO,北京.朝阳区
张夕,美肤家.CEO,北京.朝阳区
齐坡,如意如意.CEO,北京.海淀区
杜江伟,养车有道.CMO,北京.昌平区
周伟明,企业去哪网.市场推广总监,上海.长宁区
蔺海文,养车有道.运营经理,
徐晓委,养车有道.运营总监,北京.昌平区
郑保秋,养车有道.联合创始人,北京.昌平区
杨垒,养车有道.CTO,北京.昌平区
陈婧,炒饭APP.创始人,北京.朝阳区
尤江云,易随诊.法人,
仇春林,壹家美食荟.创始人,
叶洁辉,GameLife蝴说.CEO,上海.杨浦区
郑金君,好哇智慧餐饮.法人,
翟永荣,帮我养车.CEO,
马骏,网贷之家-盈灿集团.常务副总,上海.虹口区
潘婕,威佩网络-LGD电竞俱乐部.CEO,上海.闸北区
郑雷,猿人数据-我的实时保.CEO,浙江.杭州
陈平,超级食堂.联合创始人,浙江.杭州
于照钢,配娘.创始人,
韩小红,慈铭体检.创始人,北京.朝阳区
范晓燕,一见视频.CEO,北京.朝阳区
李雷雨,WEparty微派娱乐.CEO,广东.深圳
翟耀纲,车鉴定.创始人,北京.昌平区
杨轩,和谁去U-UTravel.CEO,北京.石景山区
韩杉,Nerd.创始人,
刘泽锋,卡360.CEO,
陈涛,易就诊.执行院长,北京.石景山区
刘晓辉,运动家-七点一刻.CTO,北京.朝阳区
王可佳,运动家-七点一刻.产品运营总监,北京.朝阳区
郑淮银,运动家-七点一刻.CEO,北京.朝阳区
刘俊森,昂尼斯特.创始人,河南.新乡
辛文,易摄.栏目主编,四川.成都
陈博,易摄.COO,四川.成都
文豪汝,易摄.CTO,四川.成都
刘志成,米乐.ceo,广东.广州
Gary Wu,BBTCoin.CEO,
徐子奇,爱找房.COO,四川.成都
刘洲伟,公牛炒股.CEO,北京.海淀区
何铮,,
赵国辉,悦番.创始人,
徐骁,口袋恋人.创始人,广东.广州
郭星佐,好货啦.法人,
郑起军,慢游啊.CEO,北京.海淀区
白杨,易地接.联合创始人,北京.海淀区
刘泽龙,优宠医生.创始人,
赖新星,阁下.法人,
董君,礼记.创始人,
乔小川,加油宝.COO,广东.深圳
丁吉亮,加油宝.CTO,广东.深圳
邓世民,加油宝.CEO,广东.深圳
卢毅,来拍呀-来拍网络.CEO,浙江.杭州
朱光亚,天际线.HRD,上海.虹口区
许阿利,葡萄酒猎人网.创始人,北京.海淀区
张仲荣,爱打勾留学.CEO,北京.海淀区
张海博,心理说-后来.CEO,上海.浦东新区
大只西梅,人马君-型健网络.产品合伙人,上海.徐汇区
王寅,人马君-型健网络.CEO,上海.徐汇区
龙全录,公益宝.CEO,北京.海淀区
张颖,悠先点菜.联合创始人,浙江.杭州
冯培华,亲宝宝.创始人,浙江.杭州
许文杰,悠先点菜.联合创始人,浙江.杭州
崔耸,找煤网.CEO,浙江.杭州
贠天亮,天艾网.总经理,河南.安阳
Sarah Liu,FitTime即刻运动.CoFounder,上海.浦东新区
凌云,FitTime即刻运动.Founder & CEO,上海.浦东新区
石康,蚂蚁创业.联合创始人,
汪深海,神云科技.CEO,广东.深圳
潘欣,新东方在线.副总裁,北京.海淀区
陈刚,泡泡帮.创始人,广东.珠海
李华军,票据宝.CEO,广东.深圳
刘海波,,北京.朝阳区
杨铁男,有住网.创始人,
龙毅,奇趴网络.创始人,北京.朝阳区
丁俊威,乐电网.运营,
王宁,上海食梦网络.CEO,上海.徐汇区
黄海华,职场导航.CEO,广东.珠海
杜小龙,职场导航.联合创始人,广东.珠海
申飙,美天气.创始人,
黄晓宁,悦牙网.Co-founder,上海.浦东新区
尹红平,悦牙网.CEO,上海.浦东新区
王涛,北半球传媒-北半球国际.CEO,北京.朝阳区
刘逸洵,嘟嘟巴士.CEO,广东.深圳
蔡润华,寻米科技.创始人,上海.静安区
张廷茂,连高校.创始人,北京.海淀区
商宝国,康众汽车配件-康众汽配.CEO,江苏.南京
董政,,四川.成都
张扬正,一搭科技.CEO,北京.朝阳区
涂强,壹心贷.创始人,江西.南昌
陈雪峰,e兼职.创始人,北京.海淀区
石志潮,中亿百纳.CEO,
许通,换车吧.CTO,浙江.杭州
侯华生,换车吧.合伙人,浙江.杭州
江山,我厨生鲜电商.COO,上海.浦东新区
柳智,我厨生鲜电商.CEO,上海.浦东新区
王磊,幼吾幼.创始人,
吴诗展,拍医拍.创始人,北京.海淀区
程家明,一见招聘.CEO,湖北.武汉
姚威,爱维宝贝.CEO,山东.济南
罗仙林,驻客网络.创始人,浙江.杭州
吴长江,云联乐牧-云联牧场.联合创始人,北京.朝阳区
常海,云联乐牧-云联牧场.CEO,北京.朝阳区
Jack Chen,推拿小狮.CEO,
李爱勇,优趣.联合创始人&COO,北京.海淀区
张康,优趣.创始人兼CEO,北京.海淀区
肖夏雯,优思家教.创始人,
谢锋林,优趣.创始人兼CTO,北京.海淀区
肖龙鹏,叮铃科技.运营,福建.厦门
陈日,叮铃科技.COO,福建.厦门
王小龙,希望金融.运营总监,北京.朝阳区
高贵君,希望金融.产品总监,北京.朝阳区
滕佩峰,希望金融.技术总监,北京.朝阳区
宋作军,希望金融.普惠项目总监,北京.朝阳区
陈兴垚,希望金融.创始人&CEO,北京.朝阳区
刘昌辉,美圈科技.联合创始人,
刘洪涛,火牛金融.财务总监,
任玉宝,鲜码头.联合创始人,北京.海淀区
冯锦波,微易播.创始人,
杨方儒,Knowing先知资讯.CEO,台湾.台北市
杨雪松,火牛金融.CEO,上海.杨浦区
秦力洪,NextEV蔚来汽车.联合创始人,上海.嘉定区
马春荃,易快报.CEO,北京.西城区
罗智勇,起风了.CEO,北京.海淀区
罗孩,果乎.COO,上海.浦东新区
夏天,果乎.CEO,上海.浦东新区
刘泽碧,校联帮-校联购.CEO,北京.海淀区
高鹏程,91木材网.CEO,上海.浦东新区
吴藏医,微逛科技.招商部经理,安徽.合肥
蔡小姐,创客隆电子.CEO,广东.深圳
刘之珏,最操盘.CEO,北京.朝阳区
赵忠义,1号柜-云柜互联.CEO,广东.深圳
庞益军,Y2Game益游网络.CEO,北京.朝阳区
汪福建,幼儿邦.CEO,北京.海淀区
杨昊,Y2Game益游网络.COO,北京.朝阳区
贾子贇,Y2Game益游网络.CMO,北京.朝阳区
刘凡军,省省回头车.CEO,广东.广州
江南春,分众传媒.CEO,上海.徐汇区
潘凌佶,Wisdom维氏盾-易起查.CEO,上海.浦东新区
陈正浩,钱多多-旭胜金融.董事长,上海.浦东新区
潘洪,云金服-聚识金融.技术总监,上海.杨浦区
刘海祥,云金服-聚识金融.COO,上海.杨浦区
孙宗凯,钱多多-旭胜金融.联合创始人(已离职),上海.黄浦区
高义广,云金服-聚识金融.CEO,上海.闸北区
罗明雄,京北金融(京北众筹).总裁,北京.海淀区
魏慧章,第一传媒网.总编辑,北京.朝阳区
陈绪荣,百年餐饮网.联合创始人,北京.朝阳区
朱中浪,百年餐饮网.联合创始人,北京.海淀区
汤慧峰,EV帮.技术总监,上海.浦东新区
吴国权,EV帮.设计总监,上海.浦东新区
顾佳玮,EV帮.运营总监,上海.浦东新区
赵斌,EV帮.产品总监,上海.浦东新区
刘明敏,家十分-美家美户.CEO,北京.朝阳区
田利朋,牛查科技.联合创始人,福建.厦门
俞海华,东家-有朋网络.CEO,浙江.杭州
俞霁睬,淘汽档口.联合创始人(已离职),浙江.杭州
邓巍,趣分期.联合创始人(已离职),北京.海淀区
唐子成,快e店.创始合伙人,上海.浦东新区
李悠,来来会.CMO,北京.朝阳区
周娟娟,最优下单.技术负责人,河南.郑州
燕建兵,订货易.CEL,广东.广州
陆钢,真自由.CEO,
陶秦,1jia.Club.创意总监,广东.深圳
邓青,1jia.Club.CTO,广东.深圳
唐庭斌,Gopackup.创始人,北美洲.美国
应书岭,英雄互娱.CEO,北京.朝阳区
孙岳麟,聚邻-智变网络.CEO,上海.普陀区
李雷,安徽美服网络.COO,安徽.合肥
章静,MC魔力工匠.联合创始人,江苏.南京
吕叶,e代泊-泊友慧.CEO,上海.浦东新区
刘文源,随印科技.CEO,上海.闵行区
李露,家政圈.COO,北京.海淀区
刘洪鹏,家政圈.CEO,北京.海淀区
李锡,51金服-网贷工场.董事长,广东.深圳
陈奋,安全狗.CEO,福建.厦门
程刚,iDoTools多拓世纪.产品总监,北京.海淀区
周奕明,二层楼书院.CEO,北京.海淀区
杜瑜璇,小脚丫.创始人,上海.浦东新区
郭伟,中瑞安信.创始人,北京.朝阳区
余晓峰,炊烟小厨.CEO,广东.深圳
张康,慧沃网.CEO,北京.海淀区
王兴华,第9课堂-第九课堂.运营合伙人,北京.海淀区
翟强,Grush儿童电动牙刷.联合创始人,北京.海淀区
沈谷非,九斗数据.CEO,北京.朝阳区
韩若飞,雷云科技.联合创始人,湖北.武汉
余黎,雷云科技.创始人,湖北.武汉
任翔,哇噢.创始人,
马家龙,有演出.创始人,
陈大迟,小闲群拍.CEO,上海.徐汇区
呜呜,,
黄浩文,比呀比.总经理,广东.广州
陈世超,齐装网.创始人,江苏.苏州
韩旭,吃啥.CEO,
孙克文,悠悠.创始人,
陈伟如,英氏月牙白.CEO,
郭伟,ZVR虚拟现实-MGlass.CEO,北京.海淀区
魏东,猫又网络.负责人,上海.浦东新区
马云峰,东疆集团.创始人&金融部主管,
杨国,摇篮网.CEO,北京.朝阳区
林先生,小宇宙App.创始人,福建.厦门
卢林华,11車城.创始人,上海.松江区
马鹏程,有活儿-美趣网络.CEO,上海.闵行区
艾奇伟,Singuloid泰一奇点-WorkPhone.CEO,北京.海淀区
顾俊,Need你的-稻田科技.CEO,北京.朝阳区
邵嘉翎,美颜购(千品商贸).CEO,浙江.嘉兴
孙鹏,质心教育.CEO,北京.海淀区
马松,,
黄俏,质心教育.教学负责人,北京.海淀区
蔡子星,质心教育.首席教学官,北京.海淀区
李洪恩,,广东.深圳
张先锋,微思敦移动营销.CEO,北京.海淀区
杨皇娟,谦艺术.创始人,
张杨,顺顺留学.CEO,北京.海淀区
梁颖,顺顺留学.集团咨询运营总监,北京.海淀区
何亮,顺顺留学.COO,北京.海淀区
张都,顺顺留学.CTO,北京.海淀区
吴凡,悟空校园.首席技术官,广东.广州
钟志祥,场地汇.创始人,北京.房山区
王伟龙,瑞锘国际.CEO,上海.静安区
刘小明,美美发.法人,
宋智,Buzzport-Forhead脑门科技.创始人,四川.成都
张宇清,云尚医疗.创始人,
杨世豪,囧游部落.创始人,重庆.九龙坡区
李文晓,快追小说.创始人,
王佳伦,游戏茶馆.创始人,四川.成都
周吉龙,博识医疗云.创始人,北京.海淀区
郑少辉,挖豆WADO.创始人,
童辉,Rici Sung睿祺智尚.CEO,广东.深圳
张泽涛,,广东.深圳
钟皑,壹校招.创始人,广东.广州
袁琛雯,小肚皮-九识佳科技.CEO,北京.朝阳区
Miki,萌萌学车.联合创始人,广东.深圳
王浩,樱桃旅行.CEO,江苏.南京
吴宝嘉,走起APP-全民创客People Design.CEO,北京.海淀区
龚晨宇,左邻右里.CEO,上海.浦东新区
关俊文,GoGoVan高高客货车.CEO,上海.浦东新区
